m	p	s	samples	purity	coverage	width	ARI	RI	recall	precision
m5	S	4	1	0.5	1000	0.0197235433333	0.982894379582	0.996031746032	0.992537313433	0.977941176471
m5	S	4	1	0.5	200	0.0525411457143	0.708129855528	0.915178571429	0.988805970149	0.612009237875
m5	S	4	1	0.5	500	0.0328237775	0.731425091352	0.923611111111	0.988805970149	0.637019230769
m5	S	4	1	0.8	10000	0.007764396	0.922862315355	0.982638888889	0.90671641791	0.9604743083
m5	S	4	1	0.8	1000	0.0265500418182	0.751384719462	0.930555555556	0.988805970149	0.6592039801
m5	S	4	1	0.8	200	0.0604465775	0.715594958052	0.917658730159	0.992537313433	0.618604651163
m5	S	4	1	0.8	500	0.033694466	0.970158848307	0.993055555556	0.985074626866	0.963503649635
m5	S	4	1	1.0	10000	0.00834446	0.922862315355	0.982638888889	0.90671641791	0.9604743083
m5	S	4	1	1.0	1000	0.0256946833333	0.982894379582	0.996031746032	0.992537313433	0.977941176471
m5	S	4	1	1.0	200	0.06434161	0.863375899776	0.967757936508	0.90671641791	0.858657243816
m5	S	4	1	1.0	500	0.043790105	0.74064453795	0.927083333333	0.985074626866	0.648648648649
m5	S	4	2	0.5	10000	0.00481852857143	0.978684891648	0.99503968254	0.992537313433	0.970802919708
m5	S	4	2	0.5	1000	0.0155764553333	0.982894379582	0.996031746032	0.992537313433	0.977941176471
m5	S	4	2	0.5	200	0.030759965	0.968373758586	0.99255952381	0.996268656716	0.950177935943
m5	S	4	2	0.5	500	0.0214149173333	0.98084637407	0.995535714286	0.996268656716	0.970909090909
m5	S	4	2	0.8	10000	0.00615653153846	0.976516634051	0.994543650794	0.988805970149	0.970695970696
m5	S	4	2	0.8	1000	0.017735209375	0.985056039851	0.996527777778	0.996268656716	0.978021978022
m5	S	4	2	0.8	200	0.0410745492857	0.976662934308	0.994543650794	0.996268656716	0.963898916968
m5	S	4	2	0.8	500	0.024631830625	0.985056039851	0.996527777778	0.996268656716	0.978021978022
m5	S	4	2	1.0	10000	0.007089175	0.976516634051	0.994543650794	0.988805970149	0.970695970696
m5	S	4	2	1.0	1000	0.0203000773333	0.985056039851	0.996527777778	0.996268656716	0.978021978022
m5	S	4	2	1.0	200	0.044016568	0.987130381492	0.997023809524	0.992537313433	0.985185185185
m5	S	4	2	1.0	500	0.02674612	0.985056039851	0.996527777778	0.996268656716	0.978021978022
m5	S	4	3	0.5	10000	0.00453388666667	0.995710127164	0.999007936508	1.0	0.992592592593
m5	S	4	3	0.5	1000	0.0143315055556	0.995710127164	0.999007936508	1.0	0.992592592593
m5	S	4	3	0.5	200	0.029114127451	0.965788759164	0.992063492063	0.977611940299	0.963235294118
m5	S	4	3	0.5	500	0.0209488866667	0.991447189791	0.998015873016	1.0	0.985294117647
m5	S	4	3	0.8	10000	0.0054167437037	0.995710127164	0.999007936508	1.0	0.992592592593
m5	S	4	3	0.8	1000	0.0171402922222	0.995710127164	0.999007936508	1.0	0.992592592593
m5	S	4	3	0.8	200	0.03610773625	0.978817477262	0.99503968254	1.0	0.964028776978
m5	S	4	3	0.8	500	0.0242065474074	0.995710127164	0.999007936508	1.0	0.992592592593
m5	S	4	3	1.0	10000	0.00580803333333	0.995710127164	0.999007936508	1.0	0.992592592593
m5	S	4	3	1.0	1000	0.0183883777778	0.995710127164	0.999007936508	1.0	0.992592592593
m5	S	4	3	1.0	200	0.0405622722222	0.995710127164	0.999007936508	1.0	0.992592592593
m5	S	4	3	1.0	500	0.0257565174074	0.995710127164	0.999007936508	1.0	0.992592592593
m5	S	52	1	0.5	10000	0.00750534	0.823879412931	0.981981981982	0.909090909091	0.769230769231
m5	S	52	1	0.5	1000	0.0250945222222	0.78243292907	0.975975975976	0.939393939394	0.688888888889
m5	S	52	1	0.5	200	0.07181337	0.591871211368	0.944444444444	0.909090909091	0.46875
m5	S	52	1	0.5	500	0.04711621	0.548494983278	0.932432432432	0.939393939394	0.418918918919
m5	S	52	1	0.8	10000	0.008921728	0.761090517757	0.972972972973	0.939393939394	0.659574468085
m5	S	52	1	0.8	1000	0.0270103033333	0.799819657349	0.978978978979	0.909090909091	0.731707317073
m5	S	52	1	0.8	200	0.07933874	0.528428093645	0.929429429429	0.909090909091	0.405405405405
m5	S	52	1	0.8	500	0.0420162888889	0.711948550152	0.965465465465	0.939393939394	0.596153846154
m5	S	52	1	1.0	10000	0.00934387636364	0.761090517757	0.972972972973	0.939393939394	0.659574468085
m5	S	52	1	1.0	1000	0.0316968545455	0.761090517757	0.972972972973	0.939393939394	0.659574468085
m5	S	52	1	1.0	200	0.082587205	0.484057734649	0.914414414414	0.939393939394	0.360465116279
m5	S	52	1	1.0	500	0.0486629	0.586256331836	0.941441441441	0.939393939394	0.455882352941
m5	S	52	2	0.5	10000	0.00524361588235	0.798499334382	0.977477477477	0.969696969697	0.695652173913
m5	S	52	2	0.5	1000	0.0162311216667	0.848567530696	0.983483483483	1.0	0.75
m5	S	52	2	0.5	200	0.0409679664286	0.666873641726	0.956456456456	0.969696969697	0.533333333333
m5	S	52	2	0.5	500	0.0282078708333	0.70675261545	0.962462462462	1.0	0.568965517241
m5	S	52	2	0.8	10000	0.00599768789474	0.882586275288	0.987987987988	0.969696969697	0.820512820513
m5	S	52	2	0.8	1000	0.0195590666667	0.848567530696	0.983483483483	1.0	0.75
m5	S	52	2	0.8	200	0.0470591614286	0.715475809036	0.963963963964	1.0	0.578947368421
m5	S	52	2	0.8	500	0.02747551	0.848567530696	0.983483483483	1.0	0.75
m5	S	52	2	1.0	10000	0.0064354035	0.898603680021	0.989489489489	1.0	0.825
m5	S	52	2	1.0	1000	0.0207238773684	0.86060529951	0.984984984985	1.0	0.767441860465
m5	S	52	2	1.0	200	0.0562167346154	0.750797589507	0.971471471471	0.939393939394	0.645833333333
m5	S	52	2	1.0	500	0.0348172769231	0.762044454474	0.971471471471	1.0	0.634615384615
m5	S	52	3	0.5	10000	0.00472549033333	0.872949256009	0.986486486486	1.0	0.785714285714
m5	S	52	3	0.5	1000	0.0154032645614	0.86060529951	0.984984984985	1.0	0.767441860465
m5	S	52	3	0.5	200	0.0356175101961	0.814181513811	0.978978978979	1.0	0.702127659574
m5	S	52	3	0.5	500	0.021493405614	0.86060529951	0.984984984985	1.0	0.767441860465
m5	S	52	3	0.8	10000	0.00549729936508	0.898603680021	0.989489489489	1.0	0.825
m5	S	52	3	0.8	1000	0.0178606406667	0.872949256009	0.986486486486	1.0	0.785714285714
m5	S	52	3	0.8	200	0.0405315214035	0.86060529951	0.984984984985	1.0	0.767441860465
m5	S	52	3	0.8	500	0.0259182585965	0.86060529951	0.984984984985	1.0	0.767441860465
m5	S	52	3	1.0	10000	0.00591843079365	0.898603680021	0.989489489489	1.0	0.825
m5	S	52	3	1.0	1000	0.0192315126667	0.872949256009	0.986486486486	1.0	0.785714285714
m5	S	52	3	1.0	200	0.045622087037	0.848567530696	0.983483483483	1.0	0.75
m5	S	52	3	1.0	500	0.0276645684211	0.86060529951	0.984984984985	1.0	0.767441860465
m5	S	8	1	0.5	10000	0.00615412444444	0.903168228469	0.984946236559	0.923076923077	0.9
m5	S	8	1	0.5	1000	0.0217983285714	0.83178896402	0.972043010753	0.923076923077	0.782608695652
m5	S	8	1	0.5	200	0.0453619	0.774381368268	0.961290322581	0.897435897436	0.714285714286
m5	S	8	1	0.5	500	0.0272995025	0.816877637131	0.969892473118	0.897435897436	0.777777777778
m5	S	8	1	0.8	10000	0.00671429833333	0.956497333708	0.993548387097	0.923076923077	1.0
m5	S	8	1	0.8	1000	0.02122568	0.88354620586	0.98064516129	0.974358974359	0.826086956522
m5	S	8	1	0.8	200	0.0487299533333	0.888046226074	0.982795698925	0.897435897436	0.897435897436
m5	S	8	1	0.8	500	0.0313354311111	0.888046226074	0.982795698925	0.897435897436	0.897435897436
m5	S	8	1	1.0	10000	0.007561018	0.941287878788	0.991397849462	0.897435897436	1.0
m5	S	8	1	1.0	1000	0.0249185333333	0.903168228469	0.984946236559	0.923076923077	0.9
m5	S	8	1	1.0	200	0.0572674	0.69640914037	0.941935483871	0.923076923077	0.6
m5	S	8	1	1.0	500	0.036519875	0.888046226074	0.982795698925	0.897435897436	0.897435897436
m5	S	8	2	0.5	10000	0.00447644714286	1.0	1.0	1.0	1.0
m5	S	8	2	0.5	1000	0.0141855064286	1.0	1.0	1.0	1.0
m5	S	8	2	0.5	200	0.0355826266667	0.828105196451	0.969892473118	0.974358974359	0.745098039216
m5	S	8	2	0.5	500	0.0212456141667	0.985840869645	0.997849462366	0.974358974359	1.0
m5	S	8	2	0.8	10000	0.006234063	0.903168228469	0.984946236559	0.923076923077	0.9
m5	S	8	2	0.8	1000	0.0181857841667	0.985840869645	0.997849462366	0.974358974359	1.0
m5	S	8	2	0.8	200	0.042572431	0.83178896402	0.972043010753	0.923076923077	0.782608695652
m5	S	8	2	0.8	500	0.0255869333333	0.985840869645	0.997849462366	0.974358974359	1.0
m5	S	8	2	1.0	10000	0.0061154725	0.985840869645	0.997849462366	0.974358974359	1.0
m5	S	8	2	1.0	1000	0.01858686	1.0	1.0	1.0	1.0
m5	S	8	2	1.0	200	0.0440615591667	0.985840869645	0.997849462366	0.974358974359	1.0
m5	S	8	2	1.0	500	0.025835825	1.0	1.0	1.0	1.0
m5	S	8	3	0.5	10000	0.00422768428571	1.0	1.0	1.0	1.0
m5	S	8	3	0.5	1000	0.0133987852381	1.0	1.0	1.0	1.0
m5	S	8	3	0.5	200	0.0345766723077	0.971344056203	0.995698924731	0.948717948718	1.0
m5	S	8	3	0.5	500	0.0188850919048	1.0	1.0	1.0	1.0
m5	S	8	3	0.8	10000	0.00508717714286	1.0	1.0	1.0	1.0
m5	S	8	3	0.8	1000	0.0160597071429	1.0	1.0	1.0	1.0
m5	S	8	3	0.8	200	0.035553852381	0.985840869645	0.997849462366	0.974358974359	1.0
m5	S	8	3	0.8	500	0.0229025180952	1.0	1.0	1.0	1.0
m5	S	8	3	1.0	10000	0.00547602285714	1.0	1.0	1.0	1.0
m5	S	8	3	1.0	1000	0.017320617619	1.0	1.0	1.0	1.0
m5	S	8	3	1.0	200	0.0385145561905	1.0	1.0	1.0	1.0
m5	S	8	3	1.0	500	0.024508117619	1.0	1.0	1.0	1.0
m5	S	9	1	0.5	10000	0.00616371833333	0.989242828775	0.997929606625	1.0	0.980988593156
m5	S	9	1	0.5	1000	0.0256792025	0.638540348958	0.918426501035	0.825581395349	0.583561643836
m5	S	9	1	0.5	200	0.05343366	0.749175603043	0.940372670807	1.0	0.641791044776
m5	S	9	1	0.5	500	0.0402516285714	0.630728103893	0.915942028986	0.825581395349	0.574123989218
m5	S	9	1	0.8	10000	0.0074357	0.993523785006	0.998757763975	1.0	0.988505747126
m5	S	9	1	0.8	1000	0.030402575	0.621781619996	0.913043478261	0.825581395349	0.563492063492
m5	S	9	1	0.8	200	0.064888475	0.749175603043	0.940372670807	1.0	0.641791044776
m5	S	9	1	0.8	500	0.04368235	0.665587044534	0.926708074534	0.825581395349	0.617391304348
m5	S	9	1	1.0	10000	0.00794595	0.989242828775	0.997929606625	1.0	0.980988593156
m5	S	9	1	1.0	1000	0.0301377777778	0.834929449451	0.969358178054	0.825581395349	0.880165289256
m5	S	9	1	1.0	200	0.07318212	0.638540348958	0.918426501035	0.825581395349	0.583561643836
m5	S	9	1	1.0	500	0.0424495333333	0.6573057624	0.924223602484	0.825581395349	0.606837606838
m5	S	9	2	0.5	10000	0.00517650933333	0.995675181992	0.99917184265	1.0	0.992307692308
m5	S	9	2	0.5	1000	0.0169650985714	0.797503552271	0.954037267081	1.0	0.69918699187
m5	S	9	2	0.5	200	0.045952991	0.779409307517	0.949068322981	1.0	0.677165354331
m5	S	9	2	0.5	500	0.0272965058333	0.686950885784	0.932919254658	0.825581395349	0.645454545455
m5	S	9	2	0.8	10000	0.00670635153846	0.995675181992	0.99917184265	1.0	0.992307692308
m5	S	9	2	0.8	1000	0.01944943	0.993523785006	0.998757763975	1.0	0.988505747126
m5	S	9	2	0.8	200	0.0489067216667	0.769134380777	0.946169772257	1.0	0.664948453608
m5	S	9	2	0.8	500	0.0302215415385	0.887810741599	0.980124223602	0.825581395349	0.986111111111
m5	S	9	2	1.0	10000	0.00702245714286	0.995675181992	0.99917184265	1.0	0.992307692308
m5	S	9	2	1.0	1000	0.0221326571429	0.995675181992	0.99917184265	1.0	0.992307692308
m5	S	9	2	1.0	200	0.0543101	0.799039565717	0.954451345756	1.0	0.701086956522
m5	S	9	2	1.0	500	0.0337183230769	0.889945750978	0.980538302277	0.825581395349	0.990697674419
m5	S	9	3	0.5	10000	0.00468398588235	0.997833907819	0.999585921325	1.0	0.996138996139
m5	S	9	3	0.5	1000	0.0151250420833	0.993523785006	0.998757763975	1.0	0.988505747126
m5	S	9	3	0.5	200	0.0378516697436	0.777929058323	0.948654244306	1.0	0.675392670157
m5	S	9	3	0.5	500	0.0222086164444	0.797503552271	0.954037267081	1.0	0.69918699187
m5	S	9	3	0.8	10000	0.00560981843137	0.997833907819	0.999585921325	1.0	0.996138996139
m5	S	9	3	0.8	1000	0.0180976533333	0.993523785006	0.998757763975	1.0	0.988505747126
m5	S	9	3	0.8	200	0.0419613853333	0.797503552271	0.954037267081	1.0	0.69918699187
m5	S	9	3	0.8	500	0.0253280841667	0.993523785006	0.998757763975	1.0	0.988505747126
m5	S	9	3	1.0	10000	0.00604622745098	0.997833907819	0.999585921325	1.0	0.996138996139
m5	S	9	3	1.0	1000	0.0194554433333	0.993523785006	0.998757763975	1.0	0.988505747126
m5	S	9	3	1.0	200	0.0450343435556	0.797503552271	0.954037267081	1.0	0.69918699187
m5	S	9	3	1.0	500	0.0273758308333	0.993523785006	0.998757763975	1.0	0.988505747126
m5	M	0	1	0.5	10000	0.007598544	0.796717467761	0.969696969697	0.787234042553	0.840909090909
m5	M	0	1	0.5	1000	0.02225702	0.903863363735	0.983957219251	1.0	0.839285714286
m5	M	0	1	0.5	200	0.038984675	0.729488130564	0.953654188948	0.851063829787	0.677966101695
m5	M	0	1	0.5	500	0.0285989175	0.714660197973	0.953654188948	0.787234042553	0.698113207547
m5	M	0	1	0.8	10000	0.0116119666667	0.534748714546	0.946524064171	0.404255319149	0.904761904762
m5	M	0	1	0.8	1000	0.02772176	0.481834975369	0.935828877005	0.404255319149	0.703703703704
m5	M	0	1	0.8	200	0.05298589	0.749401015228	0.960784313725	0.787234042553	0.755102040816
m5	M	0	1	0.8	500	0.041597086	0.253967315819	0.919786096257	0.191489361702	0.5625
m5	M	0	1	1.0	10000	0.0117772923077	0.52536775743	0.944741532977	0.404255319149	0.863636363636
m5	M	0	1	1.0	1000	0.0340933333333	0.28056676363	0.926916221034	0.191489361702	0.75
m5	M	0	1	1.0	200	0.053896306	0.422082787039	0.921568627451	0.404255319149	0.542857142857
m5	M	0	1	1.0	500	0.04507736	0.273629693569	0.92513368984	0.191489361702	0.692307692308
m5	M	0	2	0.5	10000	0.008013244	0.944621034136	0.991087344029	1.0	0.903846153846
m5	M	0	2	0.5	1000	0.0198092942857	0.934152353378	0.989304812834	1.0	0.88679245283
m5	M	0	2	0.5	200	0.0298085607692	0.729488130564	0.953654188948	0.851063829787	0.677966101695
m5	M	0	2	0.5	500	0.0206073592308	0.856819921975	0.97504456328	1.0	0.770491803279
m5	M	0	2	0.8	10000	0.00942584625	1.0	1.0	1.0	1.0
m5	M	0	2	0.8	1000	0.0301633146667	0.944621034136	0.991087344029	1.0	0.903846153846
m5	M	0	2	0.8	200	0.0413966469231	0.847887782217	0.973262032086	1.0	0.758064516129
m5	M	0	2	0.8	500	0.0348716984615	0.934152353378	0.989304812834	1.0	0.88679245283
m5	M	0	2	1.0	10000	0.01038670625	1.0	1.0	1.0	1.0
m5	M	0	2	1.0	1000	0.0239676114286	0.923873218959	0.98752228164	1.0	0.87037037037
m5	M	0	2	1.0	200	0.0430210846154	0.856819921975	0.97504456328	1.0	0.770491803279
m5	M	0	2	1.0	500	0.0341676013333	0.934152353378	0.989304812834	1.0	0.88679245283
m5	M	0	3	0.5	10000	0.00740110980392	1.0	1.0	1.0	1.0
m5	M	0	3	0.5	1000	0.0182783235556	0.934152353378	0.989304812834	1.0	0.88679245283
m5	M	0	3	0.5	200	0.0323672604762	0.856819921975	0.97504456328	1.0	0.770491803279
m5	M	0	3	0.5	500	0.0204674180952	0.856819921975	0.97504456328	1.0	0.770491803279
m5	M	0	3	0.8	10000	0.0088639854902	1.0	1.0	1.0	1.0
m5	M	0	3	0.8	1000	0.021859824	0.934152353378	0.989304812834	1.0	0.88679245283
m5	M	0	3	0.8	200	0.0392628090476	0.856819921975	0.97504456328	1.0	0.770491803279
m5	M	0	3	0.8	500	0.0308989804444	0.934152353378	0.989304812834	1.0	0.88679245283
m5	M	0	3	1.0	10000	0.00953529411765	1.0	1.0	1.0	1.0
m5	M	0	3	1.0	1000	0.0314312304167	0.944621034136	0.991087344029	1.0	0.903846153846
m5	M	0	3	1.0	200	0.0419443095238	0.856819921975	0.97504456328	1.0	0.770491803279
m5	M	0	3	1.0	500	0.0335020924444	0.934152353378	0.989304812834	1.0	0.88679245283
m5	M	114	1	0.5	10000	0.00807281636364	0.739162991929	0.965538847118	0.747826086957	0.767857142857
m5	M	114	1	0.5	1000	0.0288995822222	0.661671422748	0.951127819549	0.747826086957	0.637037037037
m5	M	114	1	0.5	200	0.0634012977778	0.681388757676	0.955513784461	0.739130434783	0.674603174603
m5	M	114	1	0.5	500	0.04078458	0.661671422748	0.951127819549	0.747826086957	0.637037037037
m5	M	114	1	0.8	10000	0.00915009833333	0.785631286312	0.97305764411	0.747826086957	0.86
m5	M	114	1	0.8	1000	0.0339259177778	0.681388757676	0.955513784461	0.739130434783	0.674603174603
m5	M	114	1	0.8	200	0.0775603511111	0.681388757676	0.955513784461	0.739130434783	0.674603174603
m5	M	114	1	0.8	500	0.046618888	0.778081443017	0.96365914787	0.991304347826	0.666666666667
m5	M	114	1	1.0	10000	0.00986223666667	0.785631286312	0.97305764411	0.747826086957	0.86
m5	M	114	1	1.0	1000	0.0365214311111	0.751148301423	0.96992481203	0.686956521739	0.868131868132
m5	M	114	1	1.0	200	0.0816722911111	0.751148301423	0.96992481203	0.686956521739	0.868131868132
m5	M	114	1	1.0	500	0.050509258	0.778081443017	0.96365914787	0.991304347826	0.666666666667
m5	M	114	2	0.5	10000	0.00681948176471	0.89742216414	0.984962406015	1.0	0.827338129496
m5	M	114	2	0.5	1000	0.0229183991667	0.843316781804	0.97619047619	0.982608695652	0.758389261745
m5	M	114	2	0.5	200	0.0481311578571	0.851420247633	0.978696741855	0.930434782609	0.804511278195
m5	M	114	2	0.5	500	0.0295100328571	0.877397274789	0.981829573935	0.991304347826	0.802816901408
m5	M	114	2	0.8	10000	0.00741854875	0.941662730279	0.991854636591	0.991304347826	0.904761904762
m5	M	114	2	0.8	1000	0.0285221293333	0.885020545387	0.983082706767	0.991304347826	0.814285714286
m5	M	114	2	0.8	200	0.0587246630769	0.744940780946	0.966165413534	0.75652173913	0.769911504425
m5	M	114	2	0.8	500	0.0359582323077	0.840878181465	0.975563909774	0.991304347826	0.75
m5	M	114	2	1.0	10000	0.00799555	0.941662730279	0.991854636591	0.991304347826	0.904761904762
m5	M	114	2	1.0	1000	0.0307614786667	0.885020545387	0.983082706767	0.991304347826	0.814285714286
m5	M	114	2	1.0	200	0.059097685	0.759952351444	0.968671679198	0.75652173913	0.798165137615
m5	M	114	2	1.0	500	0.0440577181818	0.72604750546	0.96365914787	0.739130434783	0.752212389381
m5	M	114	3	0.5	10000	0.00567628920635	0.954952157837	0.99373433584	1.0	0.92
m5	M	114	3	0.5	1000	0.02029118	0.93789089211	0.991228070175	1.0	0.891472868217
m5	M	114	3	0.5	200	0.0411773641667	0.887812942844	0.984335839599	0.939130434783	0.857142857143
m5	M	114	3	0.5	500	0.0284517514815	0.93789089211	0.991228070175	1.0	0.891472868217
m5	M	114	3	0.8	10000	0.00683589968254	0.954952157837	0.99373433584	1.0	0.92
m5	M	114	3	0.8	1000	0.0232797312281	0.942107436633	0.991854636591	1.0	0.8984375
m5	M	114	3	0.8	200	0.0501547083333	0.913249082756	0.987468671679	1.0	0.851851851852
m5	M	114	3	0.8	500	0.0353418098039	0.9213401311	0.988721804511	1.0	0.864661654135
m5	M	114	3	1.0	10000	0.00736321269841	0.954952157837	0.99373433584	1.0	0.92
m5	M	114	3	1.0	1000	0.0250867638596	0.942107436633	0.991854636591	1.0	0.8984375
m5	M	114	3	1.0	200	0.0607196376471	0.9213401311	0.988721804511	1.0	0.864661654135
m5	M	114	3	1.0	500	0.0367919514815	0.93789089211	0.991228070175	1.0	0.891472868217
m5	M	139	1	0.5	10000	0.007769904	0.896572261971	0.983388704319	0.867469879518	0.947368421053
m5	M	139	1	0.5	1000	0.0229220425	0.848243056621	0.974529346622	0.867469879518	0.857142857143
m5	M	139	1	0.5	200	0.0441478685714	0.707648725212	0.937984496124	0.963855421687	0.601503759398
m5	M	139	1	0.5	500	0.03278036	0.708635475928	0.936877076412	0.987951807229	0.594202898551
m5	M	139	1	0.8	10000	0.00966855555556	0.884086533016	0.981173864895	0.867469879518	0.923076923077
m5	M	139	1	0.8	1000	0.0295360222222	0.842240124236	0.970099667774	0.987951807229	0.759259259259
m5	M	139	1	0.8	200	0.0645882	0.682110984158	0.936877076412	0.867469879518	0.610169491525
m5	M	139	1	0.8	500	0.0428204	0.682110984158	0.936877076412	0.867469879518	0.610169491525
m5	M	139	1	1.0	10000	0.00948784	0.954787024785	0.992248062016	0.987951807229	0.931818181818
m5	M	139	1	1.0	1000	0.025788	0.853480447834	0.97342192691	0.951807228916	0.79797979798
m5	M	139	1	1.0	200	0.0684266857143	0.671234886564	0.925802879291	0.987951807229	0.554054054054
m5	M	139	1	1.0	500	0.0407704	0.740880422115	0.945736434109	0.987951807229	0.630769230769
m5	M	139	2	0.5	10000	0.00566310933333	1.0	1.0	1.0	1.0
m5	M	139	2	0.5	1000	0.01575536	0.913669949057	0.984496124031	1.0	0.855670103093
m5	M	139	2	0.5	200	0.037953201	0.776390061781	0.956810631229	0.939759036145	0.696428571429
m5	M	139	2	0.5	500	0.02545434	0.812546000113	0.963455149502	0.987951807229	0.719298245614
m5	M	139	2	0.8	10000	0.006241906875	1.0	1.0	1.0	1.0
m5	M	139	2	0.8	1000	0.019734560625	1.0	1.0	1.0	1.0
m5	M	139	2	0.8	200	0.04577744	0.884580454628	0.978959025471	0.987951807229	0.82
m5	M	139	2	0.8	500	0.030865844	0.918607472942	0.985603543743	0.987951807229	0.872340425532
m5	M	139	2	1.0	10000	0.00736298666667	1.0	1.0	1.0	1.0
m5	M	139	2	1.0	1000	0.0229608153846	0.961449246489	0.993355481728	1.0	0.932584269663
m5	M	139	2	1.0	200	0.0446756272727	0.907966706302	0.983388704319	1.0	0.84693877551
m5	M	139	2	1.0	500	0.0291282615385	0.954787024785	0.992248062016	0.987951807229	0.931818181818
m5	M	139	3	0.5	10000	0.00514977375	1.0	1.0	1.0	1.0
m5	M	139	3	0.5	1000	0.0156119476923	0.931129400182	0.987818383167	1.0	0.882978723404
m5	M	139	3	0.5	200	0.0326898558974	0.931129400182	0.987818383167	1.0	0.882978723404
m5	M	139	3	0.5	500	0.0219496222222	0.913669949057	0.984496124031	1.0	0.855670103093
m5	M	139	3	0.8	10000	0.00617919291667	1.0	1.0	1.0	1.0
m5	M	139	3	0.8	1000	0.0211042004762	0.967705017703	0.99446290144	1.0	0.943181818182
m5	M	139	3	0.8	200	0.0418487548718	0.931129400182	0.987818383167	1.0	0.882978723404
m5	M	139	3	0.8	500	0.0266449492308	0.931129400182	0.987818383167	1.0	0.882978723404
m5	M	139	3	1.0	10000	0.0066455625	1.0	1.0	1.0	1.0
m5	M	139	3	1.0	1000	0.0210762083333	1.0	1.0	1.0	1.0
m5	M	139	3	1.0	200	0.0453139	0.913669949057	0.984496124031	1.0	0.855670103093
m5	M	139	3	1.0	500	0.0284844446154	0.931129400182	0.987818383167	1.0	0.882978723404
m5	M	24	1	0.5	10000	0.00549869166667	0.890000471898	0.989489489489	0.9375	0.857142857143
m5	M	24	1	0.5	1000	0.0213614025	0.494633150299	0.917417417417	0.96875	0.364705882353
m5	M	24	1	0.5	200	0.0512344742857	0.491142679269	0.918918918919	0.9375	0.365853658537
m5	M	24	1	0.5	500	0.02968788	0.51221655827	0.924924924925	0.9375	0.384615384615
m5	M	24	1	0.8	10000	0.00659750833333	0.890000471898	0.989489489489	0.9375	0.857142857143
m5	M	24	1	0.8	1000	0.0249881177778	0.529024103999	0.929429429429	0.9375	0.4
m5	M	24	1	0.8	200	0.0627981142857	0.669582154276	0.959459459459	0.9375	0.545454545455
m5	M	24	1	0.8	500	0.03660637	0.705502364748	0.965465465465	0.9375	0.588235294118
m5	M	24	1	1.0	10000	0.0079606	0.804937238494	0.978978978979	0.96875	0.704545454545
m5	M	24	1	1.0	1000	0.0287058888889	0.551239233609	0.930930930931	1.0	0.410256410256
m5	M	24	1	1.0	200	0.0659780285714	0.669582154276	0.959459459459	0.9375	0.545454545455
m5	M	24	1	1.0	500	0.04066025	0.705502364748	0.965465465465	0.9375	0.588235294118
m5	M	24	2	0.5	10000	0.004508054375	0.921428908499	0.992492492492	0.96875	0.885714285714
m5	M	24	2	0.5	1000	0.01390015	0.737194182419	0.968468468468	1.0	0.603773584906
m5	M	24	2	0.5	200	0.0335423808333	0.675302966987	0.957957957958	1.0	0.533333333333
m5	M	24	2	0.5	500	0.0232227466667	0.737194182419	0.968468468468	1.0	0.603773584906
m5	M	24	2	0.8	10000	0.00534785176471	0.895914266577	0.989489489489	1.0	0.820512820513
m5	M	24	2	0.8	1000	0.017116100625	0.809729817974	0.978978978979	1.0	0.695652173913
m5	M	24	2	0.8	200	0.0390986830769	0.675302966987	0.957957957958	1.0	0.533333333333
m5	M	24	2	0.8	500	0.023581312	0.703010033445	0.963963963964	0.96875	0.574074074074
m5	M	24	2	1.0	10000	0.00552278947368	0.952857345099	0.995495495495	1.0	0.914285714286
m5	M	24	2	1.0	1000	0.0207465923077	0.76682486579	0.972972972973	1.0	0.64
m5	M	24	2	1.0	200	0.0421574669231	0.676733901413	0.959459459459	0.96875	0.543859649123
m5	M	24	2	1.0	500	0.0285602478571	0.771761480466	0.974474474474	0.96875	0.659574468085
m5	M	24	3	0.5	10000	0.00375990666667	1.0	1.0	1.0	1.0
m5	M	24	3	0.5	1000	0.011649479	0.844781558541	0.983483483483	1.0	0.744186046512
m5	M	24	3	0.5	200	0.0276296960784	0.777169848455	0.974474474474	1.0	0.65306122449
m5	M	24	3	0.5	500	0.0175775466667	0.809729817974	0.978978978979	1.0	0.695652173913
m5	M	24	3	0.8	10000	0.00454457878788	1.0	1.0	1.0	1.0
m5	M	24	3	0.8	1000	0.013942528	0.844781558541	0.983483483483	1.0	0.744186046512
m5	M	24	3	0.8	200	0.0331653494118	0.777169848455	0.974474474474	1.0	0.65306122449
m5	M	24	3	0.8	500	0.0209456466667	0.809729817974	0.978978978979	1.0	0.695652173913
m5	M	24	3	1.0	10000	0.00489767575758	1.0	1.0	1.0	1.0
m5	M	24	3	1.0	1000	0.0151709856667	0.844781558541	0.983483483483	1.0	0.744186046512
m5	M	24	3	1.0	200	0.0347033180392	0.777169848455	0.974474474474	1.0	0.65306122449
m5	M	24	3	1.0	500	0.0227098303704	0.809729817974	0.978978978979	1.0	0.695652173913
m5	M	250	1	0.5	10000	0.00501375272727	0.925599021418	0.99024822695	1.0	0.870588235294
m5	M	250	1	0.5	1000	0.0191689075	0.611095787856	0.937943262411	0.851351351351	0.516393442623
m5	M	250	1	0.5	200	0.04364342	0.492393450238	0.890070921986	0.986486486486	0.372448979592
m5	M	250	1	0.5	500	0.0300286333333	0.518589578959	0.899822695035	0.986486486486	0.394594594595
